ID,TITULAR,RUC,TITULO_PROYECTO,UNIDAD_PROYECTO,TIPO,ACTIVIDAD,FECHA_INICIO,ESTADO,DESCRIPCION,LONGITUD,LATITUD,RESOLUCION,LABEL
600,MUNICIPALIDAD DIST.DE CHALLHUAHUACHO,20288774553,"CREACIÓN DEL SERVICIO DE CAMINO VECINAL DE QUEUÑA - ANCHACALLA - CONSAJATA (C.C. PARARANI); QUEUÑA - YANAHUARA, DE LA COMUNIDAD CAMPESINA DE QUEUÑA, DEL DISTRITO DE CHALLHUAHUACHO - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURÍMAC",OFICINA DE ESTUDIOS Y PROYECTOS,Clasificación,Transportes,30/06/2022,Desaprobado,SIN DESCRIPCION,-72.29458033,-14.15072233,RD N° 00204-2022-SENACE-PE/DEIN,
648,ANDEAN EXPLORATION PERÚ S.A.C.,20536940635,INFORME TÉCNICO SUSTENTATORIO PARA LA MODIFICACIÓN DEL PROGRAMA DE PROSPECCIÓN SÍSMICA 2D EN EL LOTE 145 – ZONA 1,LOTE 145,ITS,Hidrocarburos,20/10/2017,Desaprobado,SIN DESCRIPCION,-78.56288171,-5.69650086,RD N° 036-2017-SENACE-JEF/DEAR,
628,AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS,20602114091,"CREACIÓN DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA QUEBRADA SAN IDELFONSO, EN LOS DISTRITOS DE EL PORVENIR, TRUJILLO Y VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD",SIN UNIDAD,IGAPRO,Agricultura,30/09/2022,Desaprobado,SIN DESCRIPCION,-78.98328,-7.22262,RD N° 00024-2023-SENACE-PE/DEIN,
705,OLYMPIC PERÚ INC SUCURSAL DEL PERÚ,20305875539,"PROYECTO DE EXPLORACIÓN Y EXPLOTACIÓN DE HIDROCARBUROS, PERFORACIÓN DE 22 POZOS EXPLORATORIOS Y 214 POZOS DE DESARROLLO E INSTALACIÓN DE FACILIDADES DE PRODUCCIÓN EN EL LOTE XIII-C",LOTE XIII-C,Clasificación,Hidrocarburos,11/02/2020,Desaprobado,SIN DESCRIPCION,-80.656768,-5.02336756,RD N° 00070-2020-SENACE-PE/DEAR,
692,MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA,20146917314,MEJORAMIENTO Y AMPLIACIÓN DE LA TRANSITABILIDAD VEHICULAR EN LOS DISTRITOS DE BAGUA GRANDE Y LONYA GRANDE DE LA PROVINCIA DE UTCUBAMBA - DEPARTAMENTO DE AMAZONAS,MEJORAMIENTO Y AMPLIACION DE LA TRANSITABILIDAD VEHICULAR,Clasificación,Transportes,13/09/2022,Desaprobado,SIN DESCRIPCION,-78.39888317,-5.77235013,RD N° 00207-2022-SENACE-PE/DEIN,
699,MUNICIPALIDAD DISTRITAL DE OMIA,20170145365,"DIA ""CREACIÓN DEL CAMINO VECINAL EN LOS TRAMOS LA UNION, LUZ DEL ORIENTE, GARZAYACU, NUEVO MENDOZA, PAMPA HERMOSA, DISTRITO DE OMIA-, PROVINCIA DE RODRIGUEZ DE MENDOZA – AMAZONAS""","CREACIÓN DEL CAMINO VECINAL EN LOS TRAMOS LA UNION, LUZ DEL ORIENTE, GARZAYACU, NUEVO MENDOZA, PAMPA HERMOSA, DISTRITO DE OMIA-, PROVINCIA DE RODRIGUEZ DE MENDOZA – AMAZONAS",Clasificación,Transportes,20/07/2018,Desaprobado,SIN DESCRIPCION,-77.22000599,-6.56607236,RD N° 00081-2018-SENACE-PE/DEIN,
677,PROYECTO ESPECIAL AFIANZAMIENTO Y AMPLIACIÓN RECURSOS HIDRICOS DE TACNA,20170639520,"MEJORAMIENTO DEL SERVICIO DE PROVISION DE 09 SISTEMAS DE ABASTECIMIENTO DE AGUA PARA RIEGO (MEDIANTE POZO TUBULARES), LOS USUARIOS DEL SECTOR HIDRAULICO DE AGUAS SUBTERRANEAS- CALSE A LA YARADA - DISTRITO DE LA YARADA LOS PALOS - PROVINCIA DE TACNA - DEPA",POZOS TUBULARES DE REEMPLAZO,Clasificación,Agricultura,05/10/2022,Desaprobado,SIN DESCRIPCION,-70.50178478,-18.20267292,RD N° 00084-2023-SENACE-PE/DEIN ,
1433,MUNICIPALIDAD PROVINCIAL DE HUARI,20193046551,"SOLICITUD DE CLASIFICACION DE ESTUDIOS AMBIENTALES DEL PROYECTO DE CATEGORIA I: INSTALACION DE LA DEFENSA RIBEREÑA EN EL RIO PUCHKA, SECTOR MATIBAMBA DEL CENTRO POBLADO DE HUAYTUNA, DISTRITO DE MASIN*","INSTALACION DE LA DEFENSA RIBEREÑA EN EL RIO PUCHKA, SECTOR MATIBAMBA DEL CENTRO POBLADO DE HUAYTUNA, DISTRITO DE MASIN, PROVINCIA DE HUARI - ANCASH",Clasificación,Agricultura,05/11/2018,Desaprobado,SIN DESCRIPCION,-77.08227672,-9.36079037,RD N° 00054-2019-SENACE-PE/DEIN,
1161,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,"CONSTRUCCIÓN DE LA CARRETERA VECINAL CASTILLAPATA-TOTORA-HUISCAHUISCA-YANACHACRE-CENTRO AMBATO (CHICHUCANCHA), DISTRITO DE YAULI –  HUANCAVELICA","CONSTRUCCIÓN DE LA CARRETERA VECINAL CASTILLAPATA-TOTORA-HUISCAHUISCA-YANACHACRE-CENTRO AMBATO (CHICHUCANCHA), DISTRITO DE YAULI –  HUANCAVELICA",Clasificación,Transportes,30/09/2019,Desaprobado,SIN DESCRIPCION,-74.82338949,-12.73537823,RD N° 00012-2020-SENACE-PE/DEIN,
1305,SHOUGANG HIERRO PERU S.A.A.,20100142989,AMPLIACION DE OPERACIONES EN MINA Y PLANTA DE BENEFICIO,UM MARCONA,ITS,Minería,26/07/2016,Desaprobado,SIN DESCRIPCION,-75.1593,-15.2315,RD N° 070-2016-SEANCE/DCA,
1353,INTERSUR CONCESIONES S.A.,20511130124,ITS DEL PROYECTO DE INGENIERÍA DE DETALLE (PID) DEL SECTOR CRÍTICO KM. 231+700 AL KM. 232+800 – TÚNEL OLLACHEA (KM. 231+660 AL KM. 232+800) DEL TRAMO 4: AZÁNGARO – PUENTE INAMBARI DEL PROYECTO CORRED*,"INGENIERÍA DE DETALLE (PID) DEL SECTOR CRÍTICO KM. 231+700 AL KM. 232+800 – TÚNEL OLLACHEA (KM. 231+660 AL KM. 232+800) DEL TRAMO 4: AZÁNGARO – PUENTE INAMBARI DEL PROYECTO CORREDOR VIAL INTEROCEÁNICA SUR, PERÚ – BRASIL",ITS,Transportes,17/01/2019,Desaprobado,SIN DESCRIPCION,-70.47458253,-13.76754085,RD N° 00117-2019-SENACE-PE/DEIN,
1354,CORI PUNO S.A.C.,20406339361,QUINTO INFORME TÉCNICO SUSTENTATORIO DE LA U.M. UNTUCA,U.M. UNTUCA,ITS,Minería,04/05/2019,Desaprobado,SIN DESCRIPCION,-69.39236653,-14.58435426,RD N° 0138-2019-SENACE-PE/DEAR,
1356,MUNICIPALIDAD DISTRITAL DE LUCANAS,20230589446,"CREACIÓN DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA MARGEN IZQUIERDA DEL RIO CCONTACC EN LA LOCALIDAD DE CCONTACC, DISTRITO DE LUCANAS - PROVINCIA LUCANAS - DEPARTAMENTO AYACUCHO",CCCONTACC,Clasificación,Agricultura,29/11/2022,Desaprobado,SIN DESCRIPCION,-74.26496311,-14.54073684, RD N° 00056-2023-SENACE-PE/DEIN,
1312,PROGRAMA REGIONAL DE RIEGO Y DRENAJE,20199860551,PROYECTOS DE IRRIGACIÓN,CONSTRUCCION DE REPRESA,Clasificación,Agricultura,11/08/2022,Desaprobado,SIN DESCRIPCION,-70.52343806,-15.07551037,RD N° 00050-2023-SENACE-PE/DEIN,
1360,MUNICIPALIDAD PROVINCIAL SATIPO,20146674403,CREACION DEL SERVICIO DE PROTECCION Y CONTROL DE INUNDACIONES CON DEFENSAS RIBEREÑAS EN LA MARGEN DERECHA E IZQUIERDA DEL RIO MAZAMARI – DISTRITO DE MAZAMARI – PROVINCIA DE SATIPO – DEPARTAMENTO DE JUNIN,CREACION DEL SERVICIO DE PROTECCION Y CONTROL DE INUNDACIONES,Clasificación,Agricultura,22/03/2021,Desaprobado,SIN DESCRIPCION,-74.53055682,-11.3323575,RD N° 00155-2021-SENACE-PE/DEIN,
1361,GOBIERNO REGIONAL AMAZONAS,20479569861,CREACIÓN DEL SERVICIO DE TRANSITABILIDAD ENTRE LOS CASERÍOS EL PORVENIR - LEJÍA ALTO - LEGÍA CHICO Y SAN JOSÉ DEL DISTRITO DE OMIA - PROVINCIA DE RODRÍGUEZ DE MENDOZA - DEPARTAMENTO DE AMAZONAS” CON CUI N°2470548,“CREACIÓN DEL SERVICIO DE TRANSITABILIDAD ENTRE LOS CASERÍOS EL PORVENIR - LEJIA ALTO - LEGIA CHICO Y SAN JOSE,Clasificación,Transportes,12/10/2022,Desaprobado,SIN DESCRIPCION,-77.32597558,-6.62754027,RD N° 00032-2023-SENACE-PE/DEIN,
1461,COMPAÑIA MINERA CARAVELI S.A.C.,20126702737,"RECRECIMIENTO DEL DEPÓSITO DE RELAVES CHACCHUILLE II, REUBICACIÓN DEL POZO SÉPTICO N° 3-A Y PRECISIÓN DE DATOS RESPECTO A LA GEOREFERENCIACIÓN DE LAS ESTACIONES DE MONITOREO",U.M. CHACCHUILLE,ITS,Minería,24/06/2016,Desaprobado,SIN DESCRIPCION,-74.042,-15.6426,RD N° 050-2016-SENACE/DCA,
1462,CONCESIONARIA LÍNEA DE TRANSMISIÓN CCNCM S.A.C.,20551938868,ESTUDIO DE IMPACTO AMBIENTAL DE LA LÍNEA DE TRANSMISIÓN CARHUAQUERO-CAJAMARCA NORTE-CÁCLIC-MOYOBAMBA EN 220 KV,L.T. CARHUAQUERO-CAJAMARCA-CACLIC-MOYOBAMBA,ITS,Electricidad,24/06/2016,Desaprobado,SIN DESCRIPCION,-76.9726,-6.0679,RD N° 060-2016-SEANCE/DCA,
1174,GRAÑA Y MONTERO PETROLERA S.A.,20100153832,ITS REUBICACIÓN DE 40 POZOS DE DESARROLLO EN LA ZONA C DEL LOTE III,LOTE III,ITS,Hidrocarburos,30/04/2021,Desaprobado,SIN DESCRIPCION,-81.131,-4.877,RD N° 00166-2021-SENACE-PE/DEAR,
1319,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA,20193164758,"CREACIÓN DE CAMINO VECINAL ENTRE LA LOCALIDAD DE PACCHAHUALLHUA - HUAYAHUA, DEL DISTRITO DE INDEPENDENCIA, VILCASHUAMAN, AYACUCHO",CREACIÓN DE CAMINO VECINAL,Clasificación,Transportes,23/11/2020,Desaprobado,SIN DESCRIPCION,-73.89962007,-13.87820405,RD N° 00057-2021-SENACE-PE/DEIN,
1475,MUNICIPALIDAD DIST.DE CHALLHUAHUACHO,20288774553,"REHABILITACIÓN  Y MEJORAMIENTO  DE INFRAESTRUCTURA  DE TRANSPORTES DE ALCANCE NACIONAL Y/O MACROREGIONAL: CARRETERAS, PUERTOS, AEROPUERTOS, FERROCARRILES Y HELIPUERTOS  (NO CONSIDERADOS EN EL ANEXO 1 RM 891-2019-MTC)",OFICINA DE ESTUDIOS Y PROYECTOS,Clasificación,Transportes,06/07/2022,Desaprobado,SIN DESCRIPCION,-72.35279914,-14.21404876,,
1181,CONCESIONARIA LÍNEA DE TRANSMISIÓN CCNCM S.A.C.,20551938868,OPTIMIZACIÓN DE TRAZO DE RUTA COMO MEJORA TECNOLÓGICA EN LA LÍNEA DE TRANSMISIÓN CARHUAQUERO- CAJAMARCA NORTE- CACLIC- MOYOBAMBA EN 220 KV/ (PARTE II),L.T. CARHUAQUERO-CAJAMARCA-CACLIC-MOYOBAMBA,ITS,Electricidad,19/01/2017,Desaprobado,SIN DESCRIPCION,-76.97260448,-6.06786698,RD N° 033-2017-SENACE/DCA,
1182,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,"INFORME TECNICO SUSTENTATORIO PARA EL “INFORME TÉCNICO DE MANTENIMIENTO (ITM) DEL PUENTE GUILLERMO BILLINGHURST KM 432+365 DEL CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ – BRASIL, TRAMO 3. PUENTE INAMBARI - IÑAPARI”",CORREDOR VIAL INTEROCEÁNICO SUR PERÚ – BRASIL TRAMO N° 3,ITS,Transportes,02/07/2021,Desaprobado,SIN DESCRIPCION,-69.1724,-12.589,RD N° 00148-2021-SENACE-PE/DEIN,
1331,SURVIAL S.A.,20517216241,TERCER ITS PARA LA MODIFICACIÓN DE ÁREAS AUXILIARES REQUERIDAS PARA LA CONCESIÓN SURVIAL S.A.,TERCER INFORME TÉCNICO SUSTENTATORIO (ITS) PARA LA MODIFICACIÓN DE ÁREAS AUXILIARES REQUERIDAS PARA LA CONCESIÓN SURVIAL S.A.,ITS,Transportes,06/03/2020,Desaprobado,SIN DESCRIPCION,-72.59861305,-13.55154848,RD N° 055-2020-SENACE-PE,
1379,TERMINAL PORTUARIO PARACAS S.A.,20562916360,"PROYECTO: DISEÑO, CONSTRUCCIÓN, FINANCIAMIENTO, CONSERVACIÓN Y EXPLOTACIÓN DEL TERMINAL PORTUARIO GENERAL SAN MARTÍN – PISCO",TERMINAL PORTUARIO GENERAL SAN MARTÍN – PISCO,MEIA-d,Transportes,12/04/2018,Desaprobado,SIN DESCRIPCION,-76.28913444,-13.80118234,RD N° 00073-2020-SENACE-PE/DEIN,
1197,"SAPET DEVELOPMENT PERÚ INC., SUCURSAL DEL PERÚ",20168702346,MEJORA TECNOLÓGICA PARA LOS SUELOS AFECTADOS CON HIDROCARBUROS EN EL LOTE VII-VI,LOTE VII/VI,ITS,Hidrocarburos,15/04/2016,Desaprobado,SIN DESCRIPCION,-81.2373,-4.5067,RD N° 021-2016-SENACE/DCA,
1112,CONSORCIO TRANSMANTARO S.A.,20383316473,ITS PARA EL PROYECTO “ENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS”,COYA,ITS,Electricidad,01/12/2020,Desaprobado,SIN DESCRIPCION,-74.79072953,-12.29461699,RD N° 00022-2021-SENACE-PE/DEIN,
1251,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,"ITS PARA LAS PTAR EN LAS UNIDADES INTEGRADAS DE PEAJE Y PESAJE (UNIÓN PROGRESO KM 354+700, PLANCHÓN KM 468+435 Y SAN LORENZO KM 579+400) DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAM*","CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ-BRASIL, TRAMO N° 3 INAMBARI-IÑAPARI",ITS,Transportes,31/08/2018,Desaprobado,SIN DESCRIPCION,-69.77593959,-12.88156875,RD N° 00038-2019-SENACE-PE/DEIN,
1116,COMPAÑIA ELECTRICA EL PLATANAL S.A.,20512481125,MEJORA TECNOLÓGICA  POZA DE AMORTIGUAMIENTO A LA SALIDA DE DEMASIAS DEL SISTEMA DE CONDUCCIÓN DE LA CENTRAL HIDROELÉCTRICA EL PLATANAL,POZA DE AMORTIGUAMIENTO,ITS,Electricidad,14/02/2022,Desaprobado,SIN DESCRIPCION,-75.9582764,-12.71624328,RD N° 00098-2022-SENACE-PE/DEAR,
1211,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,INFORME TÉCNICO SUSTENTATORIO DE LA OBRA COMPLEMENTARIA PESAJE,"MEJORAMIENTO DE LA CARRETERA HUÁNUCO – CONOCOCHA, SECTOR: HUÁNUCO – LA UNIÓN – HUALLANCA, RUTA PE-3N",ITS,Transportes,22/06/2022,Desaprobado,SIN DESCRIPCION,-76.30840635,-9.92046369,RD N° 00195-2022-SENACE-PE/DEIN,
1404,ARUNTANI S.A.C.,20466327612,CUARTO INFORME TÉCNICO SUSTENTATORIO DE LA UNIDAD MINERA ARASI: CANTERA JESSICA NORTE,U.M. ARASI,ITS,Minería,16/03/2018,Desaprobado,SIN DESCRIPCION,-70.8286,-15.2466,RD N° 061-2018-SENACE-JEF/DEAR ,
1405,APUMAYO S.A.C.,20547735014,TERCER INFORME TÉCNICO SUSTENTATORIO DE LA MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA UNIDAD MINERA APUMAYO,UNIDAD MINERA APUMAYO,ITS,Minería,29/05/2020,Desaprobado,SIN DESCRIPCION,-73.9201,-14.9565,RD N° 00102-2020-SENACE-PE/DEAR,
1418,TERRANOVA & VITA INMOBILIARIA S.A.C.,20606278684,"PROYECTO DE HABILITACIÓN URBANA CON CONSTRUCCIÓN SIMULTÁNEA DE VIVIENDA “BELLAVISTA DE PARACAS” UBICADO EN EL DISTRITO DE PARACAS, PROVINCIA DE PISCO, DEPARTAMENTO DE ICA",VIVIENDA,Clasificación,Vivienda,06/04/2022,Desaprobado,SIN DESCRIPCION,-76.22913212,-13.82187726,RD N° 00115-2022-SENACE-PE/DEIN,
1134,CSF CONTINUA PICHU PICHU S.A.C.,20600896734,CSF CONTINUA PICHU PICHU 60 MW,CSF PICHU PICHU,Clasificación,Electricidad,20/07/2016,Desaprobado,SIN DESCRIPCION,-71.7807,-16.6414,RD N° 087-2016-SENACE/DCA,
1419,MUNICIPALIDAD DIST.DE CHALLHUAHUACHO,20288774553,"REHABILITACIÓN  Y MEJORAMIENTO  DE INFRAESTRUCTURA  DE TRANSPORTES DE ALCANCE NACIONAL Y/O MACROREGIONAL: CARRETERAS, PUERTOS, AEROPUERTOS, FERROCARRILES Y HELIPUERTOS  (NO CONSIDERADOS EN EL ANEXO 1 RM 891-2019-MTC)",OFICINA DE ESTUDIOS Y PROYECTOS,Clasificación,Transportes,13/07/2022,Desaprobado,SIN DESCRIPCION,-72.2732496,-14.15137996,RD N° 00202-2022-SENACE-PE/DEIN,
1422,GRUPO INMOBILIARIA MILENIA S.A.C.,20604030758,HABILITACIÓN URBANA NUEVA NAVARRA-HUANCABAMBA-OXAPAMPA-PASCO,VIVIENDA,Clasificación,Vivienda,16/03/2022,Desaprobado,SIN DESCRIPCION,-75.44019953,-10.47903756,Resolución Directora N° 00001-2023-SENACE-PE/DEIN,
1423,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,"CREACIÓN DEL SERVICIO DE PROTECCIÓN ANTE EL PELIGRO DE INUNDACIONES EN EL RÍO LA LECHE, EN 53 LOCALIDADES DE LOS DISTRITOS DE PACORA, ÍLLIMO Y JAYANCA EN LA PROVINCIA DE LAMBAYEQUE Y EN LOS DISTRITOS DE PÍTIPO E INCAHUASI DE LA PROVINCIA DE FERREÑAF",SIN UNIDAD,IGAPRO,Agricultura,07/09/2022,Desaprobado,SIN DESCRIPCION,-79.67857064,-6.48349562,,
1140,NAVISAN S.A.,20379907955,ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DEL PROYECTO TERMINAL PORTUARIO DE PUCUSANA,PUCUSANA,EIA-d,Transportes,28/10/2021,Desaprobado,SIN DESCRIPCION,-76.7992,-12.4934,RD N° 00035-2023-SENACE-PE/DEIN,
963,SINDICATO ENERGETICO S.A.,20256391202,COMPONENTE ELÉCTRICO DEL PROYECTO DE IRRIGACIÓN E HIDROENERGÉTICO OLMOS,CH OLMOS,ITS,Electricidad,12/06/2022,Desaprobado,SIN DESCRIPCION,-79.55221643,-5.93720814,RD N° 00035-2023-SENACE-PE/DEAR,
1066,MUNICIPALIDAD DISTRITAL DE JANGAS,20206179776,MEJORAMIENTO Y AMPLIACIÓN DE LA TROCHA CARROZABLE DE LA  LOCALIDAD DE HUACHENCA A LA LOCALIDAD DE TARA EN LA LOCALIDAD DE JANGAS - DISTRITO DE JANGAS -  PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH,“MEJORAMIENTO Y AMPLIACIÓN DE LA TROCHA CARROZABLE DE LA  LOCALIDAD DE HUACHENCA A LA LOCALIDAD DE TARA EN LA LOCALIDAD DE JANGAS - DISTRITO DE JANGAS -  PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH”.,Clasificación,Transportes,06/12/2019,Desaprobado,SIN DESCRIPCION,-77.57338953,-9.40765194,RD N° 053-2020-SENACE-PE/DEI,
773,MUNICIPALIDAD DISTRITAL DE CONCHAMARCA,20206555859,"CREACION DE LA TROCHA CARROZABLE CRUCE TINGO 00+000HUAYNACOLLCA 00+800 – CRUZ PATA 02+100 KM – CARHUANCHO 04+900 KM – YORGAPIRCA 07+200 KM – GASHAPUNTA 08+800 KM, DISTRITO DE CONCHAMARCA – AMBO – HU*","“CREACION DE LA TROCHA CARROZABLE CRUCE TINGO 00+000HUAYNACOLLCA 00+800 – CRUZ PATA 02+100 KM – CARHUANCHO 04+900 KM – YORGAPIRCA 07+200 KM – GASHAPUNTA 08+800 KM, DISTRITO DE CONCHAMARCA – AMBO – HUÁNUCO",Clasificación,Transportes,21/06/2019,Desaprobado,SIN DESCRIPCION,-76.31169972,-10.09348889,RD N° 00163-2019-SENACE-PE/DEIN,
974,MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA,20171725144,"CONSTRUCCIÓN DE CARRETERA SAN CRISTOBAL - QUIRALQUICHQUI - YANAMITO - HORNOBAMBA, PROVINCIA DE HUANCAVELICA – HUANCAVELICA",TRANSPORTE,Clasificación,Transportes,07/11/2022,Desaprobado,SIN DESCRIPCION,-74.96197489,-12.77177263,,
